"","source_df","sample_id","sci_name","sample_info","common_name","sampling_location","sample_origin","prep_form","body_part","ref_id","data_processing_comments","Nutrient","Value","Nutrient_Name","Unit_converted","body_part_2","outlier_calcium","outlier_calcium2","outlier_iron","outlier_iron2","outlier_selenium","outlier_selenium2","outlier_dha","outlier_dha2","outlier_epa","outlier_epa2","outlier_pufa","outlier_pufa2","outlier_protein1","outlier_protein2","outlier_zinc","outlier_zinc1","outlier_vitA","outlier_vitA2"
"2102","FishBase","510","Engraulis encrasicolus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18.2,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2103","FishBase","510","Engraulis encrasicolus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18.1,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2104","FishBase","510","Engraulis encrasicolus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",21,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2105","FishBase","515","Boops boops",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",17,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2106","FishBase","521","Mugil cephalus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2107","FishBase","508","Merluccius merluccius",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",16,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2108","FishBase","508","Merluccius merluccius",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",17,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2109","FishBase","508","Merluccius merluccius",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2110","FishBase","514","Scomber scombrus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2111","FishBase","526","Sardina pilchardus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",16,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2112","FishBase","526","Sardina pilchardus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2113","FishBase","528","Trachurus trachurus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2114","FishBase","528","Trachurus trachurus",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",20,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2115","FishBase","511","Katsuwonus pelamis",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",22,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2116","FishBase","511","Katsuwonus pelamis",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",23,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2117","FishBase","519","Solea solea",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",18,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2118","FishBase","519","Solea solea",NA,NA,NA,"Unknown",NA,"muscle","124347",NA,"Protein",16,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2119","FishBase","590","Scophthalmus maximus",NA,NA,NA,"Unknown",NA,"muscle","124359",NA,"Protein",19.3,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2120","FishBase","590","Scophthalmus maximus",NA,NA,NA,"Unknown",NA,"muscle","124359",NA,"ZN(mg)",0.12,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2121","FishBase","456","Patagonotothen ramsayi",NA,NA,NA,"Unknown",NA,"muscle","124332",NA,"Protein",18.06,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2122","FishBase","924","Siganus rivulatus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",19.34,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2123","FishBase","924","Siganus rivulatus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",17.82,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2124","FishBase","924","Siganus rivulatus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",22.44,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2125","FishBase","924","Siganus rivulatus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",21.13,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2126","FishBase","924","Siganus rivulatus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",19.09,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2127","FishBase","923","Diplodus sargus_sargus",NA,NA,NA,"Unknown",NA,"muscle","124412",NA,"Protein",19.83,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2128","FishBase","696","Parastromateus niger",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.55,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2129","FishBase","692","Pampus argenteus",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",18.63,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2130","FishBase","690","Megalapsis cordyla",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",20.86,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2131","FishBase","685","Rastrelliger kanagurta",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",20.51,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2132","FishBase","701","Chirocentrus dorab",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",20.83,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2133","FishBase","691","Selaroides leptolepis",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.98,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2134","FishBase","688","Eleutheronema tetradactylum",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",20.14,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2135","FishBase","694","Ethmalosa fimbriata",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.01,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2136","FishBase","686","Scomberomorus guttatus",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.77,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2137","FishBase","695","Tenualosa macroura",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",17.46,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2138","FishBase","687","Lutjanus johnii",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.41,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2139","FishBase","700","Epinephelus sexfasciatus",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",18.87,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2140","FishBase","699","Nemipterus japonicus",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",18.17,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2141","FishBase","698","Leptomelanosoma indicum",NA,NA,NA,"Unknown",NA,"muscle","124374",NA,"Protein",19.59,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2142","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",0.5549,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2143","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",12.1587,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2144","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",2.245,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2145","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",21.8,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2146","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",18.99,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2147","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",1.7805,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2148","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",63.7671,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2149","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",7.9709,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2150","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",39.7,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2151","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",20.67,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2152","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",1.8137,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2153","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",21.2872,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2154","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",7.9946,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2155","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",59.3,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2156","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",23.89,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2157","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",1.5755,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2158","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",50.5325,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2159","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",1.9837,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2160","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",36.1,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2161","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",21.74,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2162","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",0.1195,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2163","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",20.384,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2164","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",1.9202,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2165","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",31.1,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2166","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",17.78,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2167","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",0.412,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2168","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"CA(mg)",70.0456,"Calcium (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2169","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"FE(mg)",13.22,"Iron (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2170","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"SE(mcg)",53,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2171","FishBase","728","Sarda sarda",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"Protein",20.41,"Protein (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"2172","FishBase","729","Trachurus trachurus",NA,NA,NA,"Unknown",NA,"muscle","124385",NA,"ZN(mg)",3.5827,"Zinc (mg)","mg/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
