"","sci_name","temperature","Family","Genus","Species","nutrient_data","ctmax_estimate","gl_fish"
"270","Acipenser brevirostrum",18.5044914956188,"Acipenseridae","Acipenser","brevirostrum",NA,"Y",NA
"271","Acipenser fulvescens",15.3546195468066,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"272","Acipenser fulvescens",16.2253568325778,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"273","Acipenser fulvescens",14.1638725206749,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"274","Acipenser fulvescens",-1.24498323173209,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"275","Acipenser fulvescens",15.388926239968,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"276","Acipenser fulvescens",5.78461836646931,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"277","Acipenser fulvescens",10.3886383731311,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"278","Acipenser fulvescens",9.64581604872529,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"279","Acipenser fulvescens",12.2659613098205,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"280","Acipenser fulvescens",9.27625407586221,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"281","Acipenser fulvescens",-3.26187819901068,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"282","Acipenser fulvescens",14.5505531649319,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"283","Acipenser fulvescens",11.9537198807432,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"284","Acipenser fulvescens",7.12505397992166,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"285","Acipenser fulvescens",9.96882462386816,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"286","Acipenser fulvescens",10.0865935858698,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"287","Acipenser fulvescens",10.7310855131461,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"288","Acipenser fulvescens",21.251414144559,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"289","Acipenser fulvescens",7.47034994250092,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"290","Acipenser fulvescens",10.3387176458673,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"291","Acipenser fulvescens",17.750663949911,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"292","Acipenser fulvescens",16.9044680644613,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"293","Acipenser fulvescens",17.5793486604204,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"294","Acipenser fulvescens",4.81462359299853,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"295","Acipenser fulvescens",23.9309915244288,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"296","Acipenser fulvescens",9.58764852610463,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"297","Acipenser fulvescens",22.9260227549795,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"298","Acipenser fulvescens",-0.916207553954466,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"299","Acipenser fulvescens",9.24890235465292,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"300","Acipenser fulvescens",18.3547727027739,"Acipenseridae","Acipenser","fulvescens","Y",NA,"Y"
"301","Acipenser medirostris",5.26693663039079,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"302","Acipenser medirostris",5.01000257494794,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"303","Acipenser medirostris",3.73482951740366,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"304","Acipenser medirostris",2.95281436998382,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"305","Acipenser medirostris",7.17494853830534,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"306","Acipenser medirostris",12.4467602795803,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"307","Acipenser medirostris",-3.64569049246966,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"308","Acipenser medirostris",11.6289005129472,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"309","Acipenser medirostris",18.6596501668479,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"310","Acipenser medirostris",24.1548680564308,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"311","Acipenser medirostris",19.1022112933283,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"312","Acipenser medirostris",15.3669045009781,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"313","Acipenser medirostris",-1.67319978210908,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"314","Acipenser medirostris",6.04731126196863,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"315","Acipenser medirostris",7.75893592948959,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"316","Acipenser medirostris",15.0015337182548,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"317","Acipenser medirostris",9.44939256481309,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"318","Acipenser medirostris",1.5384553861162,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"319","Acipenser medirostris",21.7318758593077,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"320","Acipenser medirostris",16.4277767714917,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"321","Acipenser medirostris",11.8035198046836,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"322","Acipenser medirostris",18.5322600523128,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"323","Acipenser medirostris",0.988688222962924,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"324","Acipenser medirostris",14.7085309523373,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"325","Acipenser medirostris",6.5865715091851,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"326","Acipenser medirostris",14.865828071967,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"327","Acipenser medirostris",9.7571181586479,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"328","Acipenser medirostris",14.5173776434352,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"329","Acipenser medirostris",19.3378398893562,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"330","Acipenser medirostris",10.2244561640909,"Acipenseridae","Acipenser","medirostris",NA,"Y",NA
"331","Acipenser oxyrinchus",21.8277702859964,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"332","Acipenser oxyrinchus",3.34521600711031,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"333","Acipenser oxyrinchus",7.2564725730899,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"334","Acipenser oxyrinchus",26.0308400377803,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"335","Acipenser oxyrinchus",16.4642034920329,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"336","Acipenser oxyrinchus",-3.89189919796356,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"337","Acipenser oxyrinchus",1.873951063171,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"338","Acipenser oxyrinchus",11.6201077479448,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"339","Acipenser oxyrinchus",20.5561124329393,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"340","Acipenser oxyrinchus",12.448706699359,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"341","Acipenser oxyrinchus",18.531973341815,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"342","Acipenser oxyrinchus",21.3371912353965,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"343","Acipenser oxyrinchus",27.3029828697894,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"344","Acipenser oxyrinchus",13.7716463237996,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"345","Acipenser oxyrinchus",12.8667971187074,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"346","Acipenser oxyrinchus",-1.38689766880774,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"347","Acipenser oxyrinchus",14.1345193949404,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"348","Acipenser oxyrinchus",8.51116554592286,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"349","Acipenser oxyrinchus",5.14173674323474,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"350","Acipenser oxyrinchus",11.795003767877,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"351","Acipenser oxyrinchus",21.8058570404048,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"352","Acipenser oxyrinchus",-3.393603089104,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"353","Acipenser oxyrinchus",9.7224284618042,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"354","Acipenser oxyrinchus",14.2795458402618,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"355","Acipenser oxyrinchus",5.81872339208769,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"356","Acipenser oxyrinchus",16.0998711680153,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"357","Acipenser oxyrinchus",16.7494184667161,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"358","Acipenser oxyrinchus",13.0255310075152,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"359","Acipenser oxyrinchus",-7.35781168173582,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"360","Acipenser oxyrinchus",34.8468670312755,"Acipenseridae","Acipenser","oxyrinchus","Y",NA,NA
"361","Aethaloperca rogaa",27.8826843522778,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"362","Aethaloperca rogaa",29.3100747623773,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"363","Aethaloperca rogaa",28.6810729243214,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"364","Aethaloperca rogaa",29.9324989859363,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"365","Aethaloperca rogaa",29.5874994875058,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"366","Aethaloperca rogaa",27.8751950057712,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"367","Aethaloperca rogaa",28.8550632169996,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"368","Aethaloperca rogaa",26.649252349445,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"369","Aethaloperca rogaa",29.6529343079089,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"370","Aethaloperca rogaa",27.4564815593107,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"371","Aethaloperca rogaa",32.2525079400206,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"372","Aethaloperca rogaa",25.4732656184323,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"373","Aethaloperca rogaa",27.4515670536793,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"374","Aethaloperca rogaa",29.6003659723935,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"375","Aethaloperca rogaa",29.074989538883,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"376","Aethaloperca rogaa",27.2424249629717,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"377","Aethaloperca rogaa",26.5636383249375,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"378","Aethaloperca rogaa",28.4656029463585,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"379","Aethaloperca rogaa",28.2009824278961,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"380","Aethaloperca rogaa",25.2412275094254,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"381","Aethaloperca rogaa",28.2824076862062,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"382","Aethaloperca rogaa",28.54185544122,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"383","Aethaloperca rogaa",28.5160173353669,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"384","Aethaloperca rogaa",26.4665844302295,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"385","Aethaloperca rogaa",29.0183279479141,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"386","Aethaloperca rogaa",30.5222870123874,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"387","Aethaloperca rogaa",28.9851687463494,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"388","Aethaloperca rogaa",26.3323078567802,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"389","Aethaloperca rogaa",27.4988001275614,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"390","Aethaloperca rogaa",28.8016265997255,"Serranidae","Aethaloperca","rogaa","Y",NA,NA
"391","Aetomylaeus bovinus",21.5012297083468,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"392","Aetomylaeus bovinus",16.7467723072306,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"393","Aetomylaeus bovinus",26.3208248062366,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"394","Aetomylaeus bovinus",20.9270441695445,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"395","Aetomylaeus bovinus",21.732517179275,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"396","Aetomylaeus bovinus",28.2711075765864,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"397","Aetomylaeus bovinus",21.1011979872314,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"398","Aetomylaeus bovinus",26.199589409836,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"399","Aetomylaeus bovinus",19.5698707821666,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"400","Aetomylaeus bovinus",22.421852964362,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"401","Aetomylaeus bovinus",23.3062281599083,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"402","Aetomylaeus bovinus",19.859530139805,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"403","Aetomylaeus bovinus",21.5399343803333,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"404","Aetomylaeus bovinus",23.4469622561391,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"405","Aetomylaeus bovinus",25.6486832927345,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"406","Aetomylaeus bovinus",18.3428157562571,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"407","Aetomylaeus bovinus",22.4369232083114,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"408","Aetomylaeus bovinus",25.9184480138493,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"409","Aetomylaeus bovinus",21.8418926585075,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"410","Aetomylaeus bovinus",24.2531155241809,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"411","Aetomylaeus bovinus",25.0869758591384,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"412","Aetomylaeus bovinus",24.3807206624799,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"413","Aetomylaeus bovinus",25.5937981048458,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"414","Aetomylaeus bovinus",23.1515253710026,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"415","Aetomylaeus bovinus",22.2357345488712,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"416","Aetomylaeus bovinus",15.2187037017595,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"417","Aetomylaeus bovinus",23.2452159060603,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"418","Aetomylaeus bovinus",24.8920140084871,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"419","Aetomylaeus bovinus",25.2228497621682,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"420","Aetomylaeus bovinus",21.7900576047805,"Myliobatidae","Aetomylaeus","bovinus","Y",NA,NA
"421","Ageneiosus inermis",31.124470298352,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"422","Ageneiosus inermis",26.7468088343222,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"423","Ageneiosus inermis",26.2773753230095,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"424","Ageneiosus inermis",29.6372691394971,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"425","Ageneiosus inermis",23.8004995388132,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"426","Ageneiosus inermis",24.5866416326839,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"427","Ageneiosus inermis",32.9362799509309,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"428","Ageneiosus inermis",25.9396514490294,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"429","Ageneiosus inermis",30.6965947444461,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"430","Ageneiosus inermis",21.6893625585947,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"431","Ageneiosus inermis",25.3484314412388,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"432","Ageneiosus inermis",27.0165485690451,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"433","Ageneiosus inermis",26.7867250432142,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"434","Ageneiosus inermis",22.9585255782265,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"435","Ageneiosus inermis",25.963488622068,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"436","Ageneiosus inermis",22.7480558837929,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"437","Ageneiosus inermis",27.9966458324151,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"438","Ageneiosus inermis",29.0875491148373,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"439","Ageneiosus inermis",19.383423644879,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"440","Ageneiosus inermis",29.5300372677393,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"441","Ageneiosus inermis",22.2683156692805,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"442","Ageneiosus inermis",27.2403908961814,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"443","Ageneiosus inermis",27.8418357974941,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"444","Ageneiosus inermis",25.3209500092521,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"445","Ageneiosus inermis",24.0155661836967,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"446","Ageneiosus inermis",26.3917372933553,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"447","Ageneiosus inermis",27.1936243072192,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"448","Ageneiosus inermis",28.4968384469891,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"449","Ageneiosus inermis",19.889630368913,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"450","Ageneiosus inermis",21.1092059473764,"Auchenipteridae","Ageneiosus","inermis","Y",NA,NA
"451","Agosia chrysogaster",31.4574715435059,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"452","Agosia chrysogaster",30.2389001383114,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"453","Agosia chrysogaster",28.2977516997039,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"454","Agosia chrysogaster",29.1864667768164,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"455","Agosia chrysogaster",29.8278533641655,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"456","Agosia chrysogaster",18.4665487687812,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"457","Agosia chrysogaster",30.4409983500475,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"458","Agosia chrysogaster",25.3756565042576,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"459","Agosia chrysogaster",27.6478694263791,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"460","Agosia chrysogaster",25.9784109008962,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"461","Agosia chrysogaster",29.6843010613693,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"462","Agosia chrysogaster",25.8091243122669,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"463","Agosia chrysogaster",28.5619783803531,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"464","Agosia chrysogaster",25.6750895693599,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"465","Agosia chrysogaster",23.4457493080595,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"466","Agosia chrysogaster",30.7576754736026,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"467","Agosia chrysogaster",29.268138939727,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"468","Agosia chrysogaster",32.3905460635665,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"469","Agosia chrysogaster",27.1224856797194,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"470","Agosia chrysogaster",30.4877557611299,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"471","Agosia chrysogaster",33.1880282178453,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"472","Agosia chrysogaster",26.0218344305924,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"473","Agosia chrysogaster",22.7149246007014,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"474","Agosia chrysogaster",26.1556088619941,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"475","Agosia chrysogaster",26.2359751233449,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"476","Agosia chrysogaster",27.3972279638293,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"477","Agosia chrysogaster",32.3525789356015,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"478","Agosia chrysogaster",25.8800227480096,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
"479","Agosia chrysogaster",28.0999843714771,"Leuciscidae","Agosia","chrysogaster",NA,"Y",NA
